"customer_id","recency","frequency","monetary","rfm_score","r_score","f_score","m_score","total_score","rfm_segmenting"
"3099","48","11","310","333",3,3,3,9,"Growing"
"7250","48","18","612","343",3,4,3,10,"Loyalist"
"8254","48","3","23","311",3,1,1,5,"Promising"
"2620","48","3","23","311",3,1,1,5,"Promising"
"309","48","16","1101","344",3,4,4,11,"Loyalist"
"9729","48","17","615","343",3,4,3,10,"Loyalist"
"851","48","17","642","344",3,4,4,11,"Loyalist"
"5922","48","10","218","333",3,3,3,9,"Growing"
"4184","48","10","265","333",3,3,3,9,"Growing"
"7679","48","5","28","321",3,2,1,6,"Promising"
"1160","48","6","49","321",3,2,1,6,"Promising"
"273","48","8","151","322",3,2,2,7,"Growing"
"286","48","8","152","322",3,2,2,7,"Growing"
"1000","48","23","964","354",3,5,4,12,"Loyalist"
"3852","48","23","964","354",3,5,4,12,"Loyalist"
"454","48","26","1135","354",3,5,4,12,"Loyalist"
"2937","47","22","871","354",3,5,4,12,"Loyalist"
"7059","47","18","1495","345",3,4,5,12,"Loyalist"
"524","47","5","96","312",3,1,2,6,"Promising"
"10837","47","5","68","312",3,1,2,6,"Promising"
"3075","47","14","382","333",3,3,3,9,"Growing"
"880","47","5","96","322",3,2,2,7,"Growing"
"6211","47","4","39","311",3,1,1,5,"Promising"
"7428","47","18","1367","345",3,4,5,12,"Loyalist"
"203","47","21","2089","355",3,5,5,13,"Loyalist"
"6616","47","14","461","333",3,3,3,9,"Growing"
"5633","47","10","231","333",3,3,3,9,"Growing"
"843","47","21","805","354",3,5,4,12,"Loyalist"
"1225","47","18","1495","345",3,4,5,12,"Loyalist"
"7007","47","6","63","322",3,2,2,7,"Growing"
"7011","47","7","93","322",3,2,2,7,"Growing"
"8975","47","6","69","322",3,2,2,7,"Growing"
"9671","47","6","69","322",3,2,2,7,"Growing"
"2021","47","29","1388","355",3,5,5,13,"Loyalist"
"6248","47","27","2217","355",3,5,5,13,"Loyalist"
"10092","46","22","1504","355",3,5,5,13,"Loyalist"
"2217","46","3","23","311",3,1,1,5,"Promising"
"4102","46","3","23","311",3,1,1,5,"Promising"
"2936","46","4","23","311",3,1,1,5,"Promising"
"663","46","5","71","312",3,1,2,6,"Promising"
"8299","46","5","71","312",3,1,2,6,"Promising"
"7629","46","5","31","321",3,2,1,6,"Promising"
"3665","46","6","54","321",3,2,1,6,"Promising"
"10509","46","6","71","322",3,2,2,7,"Growing"
"3969","46","6","133","322",3,2,2,7,"Growing"
"4669","46","7","102","322",3,2,2,7,"Growing"
"2815","46","7","120","322",3,2,2,7,"Growing"
"4653","46","8","189","322",3,2,2,7,"Growing"
"8945","46","9","203","333",3,3,3,9,"Growing"
"5788","46","9","209","333",3,3,3,9,"Growing"
"6141","46","12","385","333",3,3,3,9,"Growing"
"9624","46","13","963","334",3,3,4,10,"Growing"
"6637","46","14","1117","334",3,3,4,10,"Growing"
"10841","46","15","484","343",3,4,3,10,"Loyalist"
"7453","46","15","488","343",3,4,3,10,"Loyalist"
"8825","46","16","564","343",3,4,3,10,"Loyalist"
"10870","46","16","1341","345",3,4,5,12,"Loyalist"
"10888","46","18","636","343",3,4,3,10,"Loyalist"
"3933","46","18","662","344",3,4,4,11,"Loyalist"
"821","46","21","2077","355",3,5,5,13,"Loyalist"
"1184","46","22","845","354",3,5,4,12,"Loyalist"
"6295","46","22","981","354",3,5,4,12,"Loyalist"
"5077","46","23","969","354",3,5,4,12,"Loyalist"
"6173","46","23","969","354",3,5,4,12,"Loyalist"
"7875","46","25","1677","355",3,5,5,13,"Loyalist"
"4580","46","25","2486","355",3,5,5,13,"Loyalist"
"10341","45","9","222","333",3,3,3,9,"Growing"
"7119","45","11","825","334",3,3,4,10,"Growing"
"1170","45","10","244","333",3,3,3,9,"Growing"
"1204","45","27","1829","355",3,5,5,13,"Loyalist"
"10821","45","10","263","333",3,3,3,9,"Growing"
"6201","45","5","49","311",3,1,1,5,"Promising"
"3518","45","4","50","311",3,1,1,5,"Promising"
"4690","45","17","586","343",3,4,3,10,"Loyalist"
"2181","45","13","1280","335",3,3,5,11,"Big Spender"
"6543","45","13","1612","335",3,3,5,11,"Big Spender"
"2639","45","6","68","322",3,2,2,7,"Growing"
"7397","45","18","688","344",3,4,4,11,"Loyalist"
"1245","45","19","1371","345",3,4,5,12,"Loyalist"
"1715","45","5","48","311",3,1,1,5,"Promising"
"9235","45","3","18","311",3,1,1,5,"Promising"
"8812","45","5","48","311",3,1,1,5,"Promising"
"2561","45","19","1371","345",3,4,5,12,"Loyalist"
"2694","44","4","24","311",3,1,1,5,"Promising"
"4646","44","24","978","354",3,5,4,12,"Loyalist"
"6935","44","24","978","354",3,5,4,12,"Loyalist"
"10613","44","7","62","322",3,2,2,7,"Growing"
"9076","44","9","185","332",3,3,2,8,"Growing"
"10176","44","16","416","343",3,4,3,10,"Loyalist"
"5596","44","20","728","354",3,5,4,12,"Loyalist"
"1044","44","17","596","343",3,4,3,10,"Loyalist"
"9274","44","22","1213","355",3,5,5,13,"Loyalist"
"4947","44","23","2059","355",3,5,5,13,"Loyalist"
"3507","44","12","1575","335",3,3,5,11,"Big Spender"
"1717","43","10","273","333",3,3,3,9,"Growing"
"10403","43","6","44","321",3,2,1,6,"Promising"
"3783","43","7","116","322",3,2,2,7,"Growing"
"10069","43","4","58","312",3,1,2,6,"Promising"
"5848","43","18","2009","345",3,4,5,12,"Loyalist"
"4329","43","4","16","311",3,1,1,5,"Promising"
"4394","43","22","1501","355",3,5,5,13,"Loyalist"
"10381","43","3","21","311",3,1,1,5,"Promising"
"9738","43","6","100","322",3,2,2,7,"Growing"
"5267","43","4","44","311",3,1,1,5,"Promising"
"10010","43","7","152","322",3,2,2,7,"Growing"
"10727","43","23","1586","355",3,5,5,13,"Loyalist"
"10212","43","6","100","322",3,2,2,7,"Growing"
"6872","43","14","405","333",3,3,3,9,"Growing"
"7186","43","4","35","311",3,1,1,5,"Promising"
"1016","43","5","55","321",3,2,1,6,"Promising"
"1143","43","5","55","321",3,2,1,6,"Promising"
"11007","43","4","34","311",3,1,1,5,"Promising"
"5299","43","23","1586","355",3,5,5,13,"Loyalist"
"9145","43","20","1478","355",3,5,5,13,"Loyalist"
"9829","42","6","78","322",3,2,2,7,"Growing"
"5376","42","28","1730","355",3,5,5,13,"Loyalist"
"1340","42","26","1795","355",3,5,5,13,"Loyalist"
"4679","42","25","1092","354",3,5,4,12,"Loyalist"
"4756","42","24","1168","354",3,5,4,12,"Loyalist"
"6958","42","4","26","311",3,1,1,5,"Promising"
"10839","42","4","29","311",3,1,1,5,"Promising"
"10856","42","4","46","311",3,1,1,5,"Promising"
"6320","42","22","1508","355",3,5,5,13,"Loyalist"
"521","42","16","581","343",3,4,3,10,"Loyalist"
"4324","42","16","684","344",3,4,4,11,"Loyalist"
"3602","42","9","195","332",3,3,2,8,"Growing"
"5394","42","6","38","321",3,2,1,6,"Promising"
"5303","42","19","1113","344",3,4,4,11,"Loyalist"
"3661","42","18","1435","345",3,4,5,12,"Loyalist"
"1867","42","18","1336","345",3,4,5,12,"Loyalist"
"3321","42","17","542","343",3,4,3,10,"Loyalist"
"8181","42","8","177","322",3,2,2,7,"Growing"
"433","42","18","632","343",3,4,3,10,"Loyalist"
"10469","42","17","1623","345",3,4,5,12,"Loyalist"
"5207","41","19","793","344",3,4,4,11,"Loyalist"
"8135","41","4","52","311",3,1,1,5,"Promising"
"9360","41","11","316","333",3,3,3,9,"Growing"
"3463","41","23","904","354",3,5,4,12,"Loyalist"
"4331","41","20","1371","355",3,5,5,13,"Loyalist"
"3710","41","5","81","312",3,1,2,6,"Promising"
"437","41","22","1027","354",3,5,4,12,"Loyalist"
"7010","41","19","1363","345",3,4,5,12,"Loyalist"
"4767","41","19","1363","345",3,4,5,12,"Loyalist"
"1927","41","13","690","334",3,3,4,10,"Growing"
"9750","41","18","1307","345",3,4,5,12,"Loyalist"
"4084","41","21","873","354",3,5,4,12,"Loyalist"
"6682","41","4","37","311",3,1,1,5,"Promising"
"10581","41","14","506","333",3,3,3,9,"Growing"
"4055","41","6","64","322",3,2,2,7,"Growing"
"4643","40","7","176","322",3,2,2,7,"Growing"
"8783","40","15","454","343",3,4,3,10,"Loyalist"
"10790","40","3","21","311",3,1,1,5,"Promising"
"7503","40","22","2209","355",3,5,5,13,"Loyalist"
"178","40","22","973","354",3,5,4,12,"Loyalist"
"6246","40","22","1507","355",3,5,5,13,"Loyalist"
"2308","40","12","330","333",3,3,3,9,"Growing"
"7431","40","16","1820","345",3,4,5,12,"Loyalist"
"4838","40","3","15","311",3,1,1,5,"Promising"
"10767","40","20","1346","345",3,4,5,12,"Loyalist"
"1458","40","6","44","321",3,2,1,6,"Promising"
"9405","40","8","172","322",3,2,2,7,"Growing"
"4654","40","18","1253","345",3,4,5,12,"Loyalist"
"6103","40","6","100","322",3,2,2,7,"Growing"
"9121","40","14","1690","335",3,3,5,11,"Big Spender"
"8402","40","20","794","344",3,4,4,11,"Loyalist"
"7943","40","5","35","311",3,1,1,5,"Promising"
"1403","40","4","38","311",3,1,1,5,"Promising"
"5802","40","6","75","322",3,2,2,7,"Growing"
"10219","40","4","38","311",3,1,1,5,"Promising"
"8147","40","5","48","311",3,1,1,5,"Promising"
"2176","40","14","1690","335",3,3,5,11,"Big Spender"
"10207","40","3","15","311",3,1,1,5,"Promising"
"1055","40","4","45","311",3,1,1,5,"Promising"
"10525","40","3","27","311",3,1,1,5,"Promising"
"4973","39","4","25","311",3,1,1,5,"Promising"
"8523","39","7","60","322",3,2,2,7,"Growing"
"49","39","4","25","311",3,1,1,5,"Promising"
"5835","39","6","65","322",3,2,2,7,"Growing"
"9847","39","14","587","333",3,3,3,9,"Growing"
"9094","39","14","587","333",3,3,3,9,"Growing"
"6387","39","6","77","322",3,2,2,7,"Growing"
"10475","39","12","317","333",3,3,3,9,"Growing"
"5866","39","9","219","323",3,2,3,8,"Growing"
"2471","39","11","299","333",3,3,3,9,"Growing"
"7901","39","3","22","411",4,1,1,6,"New Customer"
"4201","39","14","468","433",4,3,3,10,"Potential Loyalist"
"6197","39","6","57","422",4,2,2,8,"Potential Loyalist"
"5092","39","15","467","443",4,4,3,11,"Loyalist"
"898","39","7","147","422",4,2,2,8,"Potential Loyalist"
"6566","39","19","1319","445",4,4,5,13,"Loyalist"
"6613","39","20","727","454",4,5,4,13,"Loyalist"
"10242","39","6","75","422",4,2,2,8,"Potential Loyalist"
"6919","39","6","63","422",4,2,2,8,"Potential Loyalist"
"2499","38","17","563","443",4,4,3,11,"Loyalist"
"1773","38","5","57","422",4,2,2,8,"Potential Loyalist"
"7079","38","27","1245","455",4,5,5,14,"Loyalist"
"8925","38","23","1012","454",4,5,4,13,"Loyalist"
"2174","38","4","27","411",4,1,1,6,"New Customer"
"3197","38","18","670","444",4,4,4,12,"Loyalist"
"905","38","7","84","422",4,2,2,8,"Potential Loyalist"
"6875","38","15","529","433",4,3,3,10,"Potential Loyalist"
"5036","38","12","406","433",4,3,3,10,"Potential Loyalist"
"2156","38","6","41","421",4,2,1,7,"New Customer"
"4856","38","24","1853","455",4,5,5,14,"Loyalist"
"10967","38","6","99","422",4,2,2,8,"Potential Loyalist"
"9336","38","18","636","443",4,4,3,11,"Loyalist"
"8722","38","24","1853","455",4,5,5,14,"Loyalist"
"2569","38","4","46","411",4,1,1,6,"New Customer"
"6728","38","4","48","411",4,1,1,6,"New Customer"
"9185","38","15","1029","444",4,4,4,12,"Loyalist"
"10858","38","21","820","454",4,5,4,13,"Loyalist"
"1109","38","3","12","411",4,1,1,6,"New Customer"
"10151","38","21","946","454",4,5,4,13,"Loyalist"
"2098","38","3","17","411",4,1,1,6,"New Customer"
"326","38","12","315","433",4,3,3,10,"Potential Loyalist"
"5370","38","14","413","433",4,3,3,10,"Potential Loyalist"
"10473","38","19","528","443",4,4,3,11,"Loyalist"
"9797","38","14","443","433",4,3,3,10,"Potential Loyalist"
"6516","37","3","18","411",4,1,1,6,"New Customer"
"11075","37","11","270","433",4,3,3,10,"Potential Loyalist"
"5336","37","2","59","412",4,1,2,7,"New Customer"
"7235","37","6","38","421",4,2,1,7,"New Customer"
"4552","37","11","393","433",4,3,3,10,"Potential Loyalist"
"10350","37","4","38","411",4,1,1,6,"New Customer"
"10591","37","9","201","433",4,3,3,10,"Potential Loyalist"
"9862","37","5","33","411",4,1,1,6,"New Customer"
"10377","37","12","397","433",4,3,3,10,"Potential Loyalist"
"4339","37","23","913","454",4,5,4,13,"Loyalist"
"1968","37","3","28","411",4,1,1,6,"New Customer"
"6658","37","25","1194","455",4,5,5,14,"Loyalist"
"1734","37","7","81","422",4,2,2,8,"Potential Loyalist"
"6439","37","24","1102","454",4,5,4,13,"Loyalist"
"2131","37","19","1307","445",4,4,5,13,"Loyalist"
"8527","37","14","395","433",4,3,3,10,"Potential Loyalist"
"11100","37","5","63","422",4,2,2,8,"Potential Loyalist"
"11071","37","15","1923","435",4,3,5,12,"Big Spender"
"5107","37","4","49","411",4,1,1,6,"New Customer"
"1626","37","4","49","411",4,1,1,6,"New Customer"
"2055","37","4","49","411",4,1,1,6,"New Customer"
"9617","37","4","19","411",4,1,1,6,"New Customer"
"7660","37","4","49","411",4,1,1,6,"New Customer"
"6428","37","16","1130","444",4,4,4,12,"Loyalist"
"3867","36","25","1095","454",4,5,4,13,"Loyalist"
"9206","36","24","1121","454",4,5,4,13,"Loyalist"
"4530","36","20","1930","445",4,4,5,13,"Loyalist"
"1150","36","14","1853","435",4,3,5,12,"Big Spender"
"942","36","11","299","433",4,3,3,10,"Potential Loyalist"
"4418","36","24","1644","455",4,5,5,14,"Loyalist"
"3265","36","4","46","411",4,1,1,6,"New Customer"
"9949","36","12","877","434",4,3,4,11,"Potential Loyalist"
"6181","36","26","939","454",4,5,4,13,"Loyalist"
"1646","36","5","46","411",4,1,1,6,"New Customer"
"8605","36","5","68","422",4,2,2,8,"Potential Loyalist"
"10757","36","3","13","411",4,1,1,6,"New Customer"
"4611","36","30","1724","455",4,5,5,14,"Loyalist"
"907","36","13","362","433",4,3,3,10,"Potential Loyalist"
"7718","36","9","711","424",4,2,4,10,"Potential Loyalist"
"3859","36","25","1095","454",4,5,4,13,"Loyalist"
"7736","36","5","61","412",4,1,2,7,"New Customer"
"6885","36","5","55","421",4,2,1,7,"New Customer"
"5304","35","4","33","411",4,1,1,6,"New Customer"
"2570","35","21","815","454",4,5,4,13,"Loyalist"
"8908","35","19","1097","444",4,4,4,12,"Loyalist"
"4791","35","4","41","411",4,1,1,6,"New Customer"
"738","35","8","182","422",4,2,2,8,"Potential Loyalist"
"3584","35","20","1396","455",4,5,5,14,"Loyalist"
"3834","35","21","861","454",4,5,4,13,"Loyalist"
"4426","35","15","527","433",4,3,3,10,"Potential Loyalist"
"590","35","15","1812","435",4,3,5,12,"Big Spender"
"807","35","11","292","433",4,3,3,10,"Potential Loyalist"
"10129","35","20","1456","445",4,4,5,13,"Loyalist"
"2426","35","28","895","454",4,5,4,13,"Loyalist"
"35","35","7","210","423",4,2,3,9,"Potential Loyalist"
"3334","35","21","2211","455",4,5,5,14,"Loyalist"
"10489","35","22","1778","455",4,5,5,14,"Loyalist"
"8041","35","15","1092","434",4,3,4,11,"Potential Loyalist"
"5423","35","3","16","411",4,1,1,6,"New Customer"
"9097","34","12","343","433",4,3,3,10,"Potential Loyalist"
"3924","34","23","916","454",4,5,4,13,"Loyalist"
"2072","34","15","1064","444",4,4,4,12,"Loyalist"
"7631","34","22","989","454",4,5,4,13,"Loyalist"
"2797","34","25","1073","454",4,5,4,13,"Loyalist"
"1987","34","5","59","412",4,1,2,7,"New Customer"
"5654","34","5","61","412",4,1,2,7,"New Customer"
"7034","34","5","55","421",4,2,1,7,"New Customer"
"3934","34","16","608","443",4,4,3,11,"Loyalist"
"2493","34","16","608","443",4,4,3,11,"Loyalist"
"8086","34","5","55","421",4,2,1,7,"New Customer"
"9216","34","5","44","421",4,2,1,7,"New Customer"
"4472","34","5","57","422",4,2,2,8,"Potential Loyalist"
"10617","34","6","30","421",4,2,1,7,"New Customer"
"6864","34","6","30","421",4,2,1,7,"New Customer"
"2281","34","3","28","411",4,1,1,6,"New Customer"
"7378","34","17","573","443",4,4,3,11,"Loyalist"
"1859","34","18","1890","445",4,4,5,13,"Loyalist"
"8334","34","7","131","422",4,2,2,8,"Potential Loyalist"
"7275","34","7","131","422",4,2,2,8,"Potential Loyalist"
"6263","34","6","106","422",4,2,2,8,"Potential Loyalist"
"3759","34","24","1155","454",4,5,4,13,"Loyalist"
"965","34","17","590","443",4,4,3,11,"Loyalist"
"7725","33","15","641","444",4,4,4,12,"Loyalist"
"2612","33","24","1682","455",4,5,5,14,"Loyalist"
"2256","33","4","21","411",4,1,1,6,"New Customer"
"2724","33","3","19","411",4,1,1,6,"New Customer"
"7500","33","17","564","443",4,4,3,11,"Loyalist"
"4216","33","25","1474","455",4,5,5,14,"Loyalist"
"2154","33","5","44","421",4,2,1,7,"New Customer"
"1448","33","6","51","421",4,2,1,7,"New Customer"
"1100","33","7","61","422",4,2,2,8,"Potential Loyalist"
"2868","33","5","57","422",4,2,2,8,"Potential Loyalist"
"199","33","12","315","433",4,3,3,10,"Potential Loyalist"
"359","33","16","504","443",4,4,3,11,"Loyalist"
"6050","33","22","1513","455",4,5,5,14,"Loyalist"
"9204","33","13","1029","434",4,3,4,11,"Potential Loyalist"
"113","33","4","28","411",4,1,1,6,"New Customer"
"8842","33","5","44","421",4,2,1,7,"New Customer"
"6887","33","17","564","443",4,4,3,11,"Loyalist"
"3037","32","14","410","433",4,3,3,10,"Potential Loyalist"
"6421","32","20","2116","455",4,5,5,14,"Loyalist"
"75","32","14","467","433",4,3,3,10,"Potential Loyalist"
"5544","32","20","1490","455",4,5,5,14,"Loyalist"
"3517","32","7","161","422",4,2,2,8,"Potential Loyalist"
"948","32","5","41","421",4,2,1,7,"New Customer"
"5117","32","16","576","443",4,4,3,11,"Loyalist"
"7610","32","14","460","433",4,3,3,10,"Potential Loyalist"
"6177","32","8","169","422",4,2,2,8,"Potential Loyalist"
"5832","32","21","1263","455",4,5,5,14,"Loyalist"
"5025","32","7","135","422",4,2,2,8,"Potential Loyalist"
"3491","32","25","1260","455",4,5,5,14,"Loyalist"
"8104","32","11","278","433",4,3,3,10,"Potential Loyalist"
"569","32","18","1991","445",4,4,5,13,"Loyalist"
"4543","32","18","1919","445",4,4,5,13,"Loyalist"
"4698","32","14","410","433",4,3,3,10,"Potential Loyalist"
"3102","32","4","32","411",4,1,1,6,"New Customer"
"4377","32","13","575","433",4,3,3,10,"Potential Loyalist"
"6497","32","13","433","433",4,3,3,10,"Potential Loyalist"
"9449","32","18","605","443",4,4,3,11,"Loyalist"
"9850","32","3","19","411",4,1,1,6,"New Customer"
"5710","31","7","120","422",4,2,2,8,"Potential Loyalist"
"749","31","7","145","422",4,2,2,8,"Potential Loyalist"
"5342","31","4","29","411",4,1,1,6,"New Customer"
"8650","31","4","42","411",4,1,1,6,"New Customer"
"2882","31","14","995","434",4,3,4,11,"Potential Loyalist"
"1008","31","23","1021","454",4,5,4,13,"Loyalist"
"1503","31","1","107","412",4,1,2,7,"New Customer"
"3107","31","12","350","433",4,3,3,10,"Potential Loyalist"
"7411","31","4","17","411",4,1,1,6,"New Customer"
"9396","31","3","25","411",4,1,1,6,"New Customer"
"255","31","4","21","411",4,1,1,6,"New Customer"
"7437","31","5","29","421",4,2,1,7,"New Customer"
"607","31","16","521","443",4,4,3,11,"Loyalist"
"3790","31","3","15","411",4,1,1,6,"New Customer"
"3262","31","24","1655","455",4,5,5,14,"Loyalist"
"477","31","21","2157","455",4,5,5,14,"Loyalist"
"933","31","3","25","411",4,1,1,6,"New Customer"
"2379","31","12","1635","435",4,3,5,12,"Big Spender"
"7832","30","22","1526","455",4,5,5,14,"Loyalist"
"9478","30","13","401","433",4,3,3,10,"Potential Loyalist"
"347","30","13","377","433",4,3,3,10,"Potential Loyalist"
"9967","30","14","447","433",4,3,3,10,"Potential Loyalist"
"2625","30","12","350","433",4,3,3,10,"Potential Loyalist"
"7873","30","12","300","433",4,3,3,10,"Potential Loyalist"
"1676","30","11","266","433",4,3,3,10,"Potential Loyalist"
"271","30","10","258","433",4,3,3,10,"Potential Loyalist"
"7699","30","10","258","433",4,3,3,10,"Potential Loyalist"
"3762","30","16","925","444",4,4,4,12,"Loyalist"
"5534","30","8","224","423",4,2,3,9,"Potential Loyalist"
"6690","30","7","90","422",4,2,2,8,"Potential Loyalist"
"6859","30","7","99","422",4,2,2,8,"Potential Loyalist"
"1087","30","7","173","422",4,2,2,8,"Potential Loyalist"
"3220","30","7","156","422",4,2,2,8,"Potential Loyalist"
"10602","30","7","156","422",4,2,2,8,"Potential Loyalist"
"5424","30","7","156","422",4,2,2,8,"Potential Loyalist"
"5121","30","18","761","444",4,4,4,12,"Loyalist"
"10699","30","6","92","422",4,2,2,8,"Potential Loyalist"
"6384","30","18","1453","445",4,4,5,13,"Loyalist"
"8314","30","18","1772","445",4,4,5,13,"Loyalist"
"3129","30","5","45","421",4,2,1,7,"New Customer"
"7516","30","5","45","421",4,2,1,7,"New Customer"
"5236","30","20","2194","455",4,5,5,14,"Loyalist"
"10383","30","20","1093","454",4,5,4,13,"Loyalist"
"2186","30","21","2257","455",4,5,5,14,"Loyalist"
"938","30","5","87","412",4,1,2,7,"New Customer"
"7488","30","21","825","454",4,5,4,13,"Loyalist"
"10548","30","23","960","454",4,5,4,13,"Loyalist"
"5289","30","4","72","412",4,1,2,7,"New Customer"
"4168","30","14","433","433",4,3,3,10,"Potential Loyalist"
"6798","30","14","433","433",4,3,3,10,"Potential Loyalist"
"1518","29","19","749","444",4,4,4,12,"Loyalist"
"5735","29","17","2525","445",4,4,5,13,"Loyalist"
"2631","29","16","1149","444",4,4,4,12,"Loyalist"
"7922","29","23","966","454",4,5,4,13,"Loyalist"
"9495","29","16","1149","444",4,4,4,12,"Loyalist"
"4406","29","21","1471","455",4,5,5,14,"Loyalist"
"6357","29","15","491","443",4,4,3,11,"Loyalist"
"5961","29","4","57","412",4,1,2,7,"New Customer"
"8614","29","16","507","443",4,4,3,11,"Loyalist"
"153","29","4","46","411",4,1,1,6,"New Customer"
"7828","29","11","818","434",4,3,4,11,"Potential Loyalist"
"6255","29","12","334","433",4,3,3,10,"Potential Loyalist"
"1777","29","5","74","422",4,2,2,8,"Potential Loyalist"
"5350","29","17","2525","445",4,4,5,13,"Loyalist"
"10061","29","23","1088","454",4,5,4,13,"Loyalist"
"2036","29","14","401","433",4,3,3,10,"Potential Loyalist"
"6312","29","26","863","454",4,5,4,13,"Loyalist"
"4945","29","26","1210","455",4,5,5,14,"Loyalist"
"3595","29","26","1138","454",4,5,4,13,"Loyalist"
"3578","29","10","236","433",4,3,3,10,"Potential Loyalist"
"4137","29","15","1076","434",4,3,4,11,"Potential Loyalist"
"9316","29","4","29","411",4,1,1,6,"New Customer"
"10524","29","18","795","444",4,4,4,12,"Loyalist"
"10619","29","17","1990","445",4,4,5,13,"Loyalist"
"615","29","10","343","433",4,3,3,10,"Potential Loyalist"
"1277","29","27","1004","454",4,5,4,13,"Loyalist"
"4023","29","7","115","422",4,2,2,8,"Potential Loyalist"
"6679","29","3","16","411",4,1,1,6,"New Customer"
"6168","28","4","53","411",4,1,1,6,"New Customer"
"4444","28","5","61","412",4,1,2,7,"New Customer"
"498","28","5","57","422",4,2,2,8,"Potential Loyalist"
"8230","28","5","71","412",4,1,2,7,"New Customer"
"7352","28","13","405","433",4,3,3,10,"Potential Loyalist"
"4656","28","19","710","444",4,4,4,12,"Loyalist"
"3551","28","8","198","423",4,2,3,9,"Potential Loyalist"
"10971","28","12","473","433",4,3,3,10,"Potential Loyalist"
"626","28","4","43","411",4,1,1,6,"New Customer"
"10736","28","20","1525","455",4,5,5,14,"Loyalist"
"10928","28","15","599","443",4,4,3,11,"Loyalist"
"4338","28","4","44","411",4,1,1,6,"New Customer"
"10163","28","19","1323","445",4,4,5,13,"Loyalist"
"4299","28","27","1825","455",4,5,5,14,"Loyalist"
"6299","28","18","813","444",4,4,4,12,"Loyalist"
"9973","28","16","490","443",4,4,3,11,"Loyalist"
"2826","28","5","37","411",4,1,1,6,"New Customer"
"3870","28","23","1006","454",4,5,4,13,"Loyalist"
"4686","28","24","1686","455",4,5,5,14,"Loyalist"
"6652","28","16","1134","444",4,4,4,12,"Loyalist"
"7798","28","13","429","433",4,3,3,10,"Potential Loyalist"
"6222","28","5","37","411",4,1,1,6,"New Customer"
"8746","28","17","1188","445",4,4,5,13,"Loyalist"
"8029","27","14","1621","435",4,3,5,12,"Big Spender"
"709","27","15","1103","444",4,4,4,12,"Loyalist"
"6281","27","14","982","434",4,3,4,11,"Potential Loyalist"
"10277","27","4","42","411",4,1,1,6,"New Customer"
"1029","27","11","279","433",4,3,3,10,"Potential Loyalist"
"10573","27","17","421","443",4,4,3,11,"Loyalist"
"1158","27","7","144","422",4,2,2,8,"Potential Loyalist"
"10981","27","17","1198","445",4,4,5,13,"Loyalist"
"10390","27","4","30","411",4,1,1,6,"New Customer"
"4436","27","7","137","422",4,2,2,8,"Potential Loyalist"
"2929","27","7","137","422",4,2,2,8,"Potential Loyalist"
"2286","27","6","114","422",4,2,2,8,"Potential Loyalist"
"2574","27","18","1230","445",4,4,5,13,"Loyalist"
"5955","27","15","1932","435",4,3,5,12,"Big Spender"
"10343","27","17","1345","445",4,4,5,13,"Loyalist"
"3267","27","17","608","443",4,4,3,11,"Loyalist"
"4376","27","6","93","422",4,2,2,8,"Potential Loyalist"
"6694","27","24","1068","454",4,5,4,13,"Loyalist"
"762","27","20","823","454",4,5,4,13,"Loyalist"
"3091","27","20","823","454",4,5,4,13,"Loyalist"
"4207","27","24","1298","455",4,5,5,14,"Loyalist"
"9119","27","13","392","433",4,3,3,10,"Potential Loyalist"
"10140","27","16","1727","445",4,4,5,13,"Loyalist"
"486","27","17","1198","445",4,4,5,13,"Loyalist"
"8486","27","13","367","433",4,3,3,10,"Potential Loyalist"
"8420","27","6","64","422",4,2,2,8,"Potential Loyalist"
"10065","27","6","64","422",4,2,2,8,"Potential Loyalist"
"6182","26","6","53","421",4,2,1,7,"New Customer"
"1012","26","20","884","454",4,5,4,13,"Loyalist"
"1542","26","14","396","433",4,3,3,10,"Potential Loyalist"
"6961","26","3","11","411",4,1,1,6,"New Customer"
"5453","26","23","2352","455",4,5,5,14,"Loyalist"
"7458","26","6","97","422",4,2,2,8,"Potential Loyalist"
"1506","26","7","140","422",4,2,2,8,"Potential Loyalist"
"6347","26","4","36","411",4,1,1,6,"New Customer"
"7532","26","7","132","422",4,2,2,8,"Potential Loyalist"
"10432","26","4","22","411",4,1,1,6,"New Customer"
"5564","26","18","1338","445",4,4,5,13,"Loyalist"
"10196","26","18","614","443",4,4,3,11,"Loyalist"
"1940","26","3","18","411",4,1,1,6,"New Customer"
"8346","26","10","296","433",4,3,3,10,"Potential Loyalist"
"1361","26","15","1435","445",4,4,5,13,"Loyalist"
"1081","26","14","1019","434",4,3,4,11,"Potential Loyalist"
"9422","26","7","131","422",4,2,2,8,"Potential Loyalist"
"7807","26","11","369","433",4,3,3,10,"Potential Loyalist"
"4141","26","20","776","444",4,4,4,12,"Loyalist"
"6818","26","11","369","433",4,3,3,10,"Potential Loyalist"
"4220","26","6","87","422",4,2,2,8,"Potential Loyalist"
"2829","25","20","731","444",4,4,4,12,"Loyalist"
"1351","25","28","1220","455",4,5,5,14,"Loyalist"
"1456","25","24","1180","455",4,5,5,14,"Loyalist"
"5909","25","15","1171","444",4,4,4,12,"Loyalist"
"5684","25","5","68","422",4,2,2,8,"Potential Loyalist"
"8754","25","3","20","411",4,1,1,6,"New Customer"
